inputIp,inetnum,netname,descr,adminC,techC,remarks,country,mntIrt,mntBy,mntLower,status,lastModified,source,irt,address,eMail,abuseMailbox,auth,role,phone,faxNo,nicHdl,yResultLabel,person,changed,note,created,route,origin,org,abuseC,organisation,orgName,orgType,mntRef,geoloc,mntDomains,mntRoutes,availableAt,netRange,cidr,netName,netHandle,parent,netType,organization,regDate,updated,comment,ref,orgId,city,stateProv,postalCode,orgTechHandle,orgTechName,orgTechPhone,orgTechEmail,orgTechRef,orgNocHandle,orgNocName,orgNocPhone,orgNocEmail,orgNocRef,orgRoutingHandle,orgRoutingName,orgRoutingPhone,orgRoutingEmail,orgRoutingRef,orgAbuseHandle,orgAbuseName,orgAbusePhone,orgAbuseEmail,orgAbuseRef,originAs,language,rTechHandle,rTechName,rTechPhone,rTechEmail,rTechRef,rAbuseHandle,rAbuseName,rAbusePhone,rAbuseEmail,rAbuseRef,rnocHandle,rnocName,rnocPhone,rnocEmail,rnocRef,customer,custName,rwhoisV_1_0V_1_5,network,contact,rwhoisV_1_5,seeHttp,notify,referralRwhois,orgDnsHandle,orgDnsName,orgDnsPhone,orgDnsEmail,orgDnsRef
50.19.128.0,,,,,,,US US,,,,,,,,"Amazon Web Services, Inc. P.O. Box 81226 13200 Woodland Park Road",,,,,,,,vpn,,,,,,,,,,"Amazon.com, Inc. Amazon Data Services NoVa",,,,,,https://www.arin.net/resources/registry/whois/tou/ https://www.arin.net/resources/registry/whois/tou/,50.16.0.0 - 50.19.255.255 50.19.0.0 - 50.19.255.255,50.16.0.0/14 50.19.0.0/16,AMAZON-EC2-8 AMAZON-IAD,NET-50-16-0-0-1 NET-50-19-0-0-1,NET50 (NET-50-0-0-0-0) AMAZON-EC2-8 (NET-50-16-0-0-1),Direct Allocation Reallocated,"Amazon.com, Inc. (AMAZO-4) Amazon Data Services NoVa (ADSN-1)",2010-10-07 2005-09-29 2020-04-16 2018-04-25,2018-02-05 2020-04-07 2020-04-16 2019-08-02,"The activity you have detected originates from a dynamic hosting environment. For fastest response, please submit abuse reports at http://aws-portal.amazon.com/gp/aws/html-forms-controller/contactus/AWSAbuse For more information regarding EC2 see: http://ec2.amazonaws.com/ All reports MUST include: * src IP * dest IP (your IP) * dest port * Accurate date/timestamp and timezone of activity * Intensity/frequency (short log extracts) * Your contact details (phone and email) Without these we will be unable to identify the correct owner of the IP address at that point in time. For details of this service please see http://ec2.amazonaws.com",https://rdap.arin.net/registry/ip/50.16.0.0 https://rdap.arin.net/registry/entity/AMAZO-4 https://rdap.arin.net/registry/ip/50.19.0.0 https://rdap.arin.net/registry/entity/ADSN-1,AMAZO-4 ADSN-1,Seattle Herndon,WA VA,98108-1226 20171,ANO24-ARIN ANO24-ARIN,Amazon EC2 Network Operations Amazon EC2 Network Operations,+1-206-266-4064 +1-206-266-4064,amzn-noc-contact@amazon.com amzn-noc-contact@amazon.com,https://rdap.arin.net/registry/entity/ANO24-ARIN https://rdap.arin.net/registry/entity/ANO24-ARIN,AANO1-ARIN AANO1-ARIN,Amazon AWS Network Operations Amazon AWS Network Operations,+1-206-266-4064 +1-206-266-4064,amzn-noc-contact@amazon.com amzn-noc-contact@amazon.com,https://rdap.arin.net/registry/entity/AANO1-ARIN https://rdap.arin.net/registry/entity/AANO1-ARIN,ADR29-ARIN IPROU3-ARIN,AWS Dogfish Routing IP Routing,+1-206-266-4064 +1-206-266-4064,aws-dogfish-routing-poc@amazon.com aws-routing-poc@amazon.com,https://rdap.arin.net/registry/entity/ADR29-ARIN https://rdap.arin.net/registry/entity/IPROU3-ARIN,AEA8-ARIN AEA8-ARIN,Amazon EC2 Abuse Amazon EC2 Abuse,+1-206-266-4064 +1-206-266-4064,abuse@amazonaws.com abuse@amazonaws.com,https://rdap.arin.net/registry/entity/AEA8-ARIN https://rdap.arin.net/registry/entity/AEA8-ARIN,AS16509,,ANO24-ARIN,Amazon EC2 Network Operations,+1-206-266-4064,amzn-noc-contact@amazon.com,https://rdap.arin.net/registry/entity/ANO24-ARIN,AEA8-ARIN,Amazon EC2 Abuse,+1-206-266-4064,abuse@amazonaws.com,https://rdap.arin.net/registry/entity/AEA8-ARIN,ANO24-ARIN,Amazon EC2 Network Operations,+1-206-266-4064,amzn-noc-contact@amazon.com,https://rdap.arin.net/registry/entity/ANO24-ARIN,,,,,,,,,,,,,,
50.22.64.0,,,,,,,US,,,,,,,,4849 Alpha Rd.,,,,,,,,vpn,,,,,,,,,,SoftLayer Technologies Inc.,,,,,,https://www.arin.net/resources/registry/whois/tou/ https://www.arin.net/resources/registry/whois/tou/,50.22.0.0 - 50.23.255.255,50.22.0.0/15,SOFTLAYER-4-9,NET-50-22-0-0-1,NET50 (NET-50-0-0-0-0),Direct Allocation,SoftLayer Technologies Inc. (SOFTL),2010-11-01 2005-10-26,2013-07-12 2019-08-02,,https://rdap.arin.net/registry/ip/50.22.0.0 https://rdap.arin.net/registry/entity/SOFTL,SOFTL,Dallas,TX,75244,IPADM258-ARIN,IP Admin,+1-214-442-0601,ipadmin@softlayer.com,https://rdap.arin.net/registry/entity/IPADM258-ARIN,,,,,,,,,,,ABUSE1025-ARIN,Abuse,+1-214-442-0601,abuse@softlayer.com,https://rdap.arin.net/registry/entity/ABUSE1025-ARIN,AS36351,,IPADM258-ARIN,IP Admin,+1-214-442-0601,ipadmin@softlayer.com,https://rdap.arin.net/registry/entity/IPADM258-ARIN,ABUSE1025-ARIN,Abuse,+1-214-442-0601,abuse@softlayer.com,https://rdap.arin.net/registry/entity/ABUSE1025-ARIN,IPADM258-ARIN,IP Admin,+1-214-442-0601,ipadmin@softlayer.com,https://rdap.arin.net/registry/entity/IPADM258-ARIN,,,,,,,,,,,,,,
50.56.128.0,,,,,,,US,,,,,,,,9725 Datapoint Dr,,,,,,,,vpn,,,,,,,,,,,,,,,,https://www.arin.net/resources/registry/whois/tou/ https://www.arin.net/resources/registry/whois/tou/,50.56.0.0 - 50.56.147.255 50.56.128.0 - 50.56.128.127,"50.56.144.0/22, 50.56.0.0/17, 50.56.128.0/20 50.56.128.0/25",RACKS-8-NET-4 RACKS-8-1301943845511374,NET-50-56-0-0-1 NET-50-56-128-0-1,NET50 (NET-50-0-0-0-0) RACKS-8-NET-4 (NET-50-56-0-0-1),Direct Allocation Reassigned,Rackspace Hosting (RACKS-8),2011-01-14 2011-07-11 2011-07-11,2017-06-09 2011-07-11 2011-07-11,,https://rdap.arin.net/registry/ip/50.56.0.0 https://rdap.arin.net/registry/ip/50.56.128.0 https://rdap.arin.net/registry/entity/C02795619,,San Antonio,TX,78225,IPADM17-ARIN HANSE157-ARIN ZR9-ARIN IPADM17-ARIN HANSE157-ARIN ZR9-ARIN,"IPADMIN Hansell, Chris Rackspace, com IPADMIN Hansell, Chris Rackspace, com",+1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000,hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/IPADM17-ARIN https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/ZR9-ARIN https://rdap.arin.net/registry/entity/IPADM17-ARIN https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/ZR9-ARIN,HANSE157-ARIN HANSE157-ARIN,"Hansell, Chris Hansell, Chris",+1-210-312-4000 +1-210-312-4000,hostmaster@rackspace.com hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/HANSE157-ARIN,,,,,,ABUSE45-ARIN ABUSE45-ARIN,Abuse Desk Abuse Desk,+1-210-312-4000 +1-210-312-4000,abuse@rackspace.com abuse@rackspace.com,https://rdap.arin.net/registry/entity/ABUSE45-ARIN https://rdap.arin.net/registry/entity/ABUSE45-ARIN,,,,,,,,,,,,,,,,,,Rackspace Cloud Sites (C02795619),Rackspace Cloud Sites,,,,,,,,,,,,
50.56.228.0,,,,,,,US US,,,,,,,,5000 Walzem Rd 1 Fanatical Place,,,,,,,,vpn,,,,,,,,,,Rackspace Hosting,,,,,,https://www.arin.net/resources/registry/whois/tou/ https://www.arin.net/resources/registry/whois/tou/,50.56.228.0 - 50.56.229.255 50.56.152.0 - 50.57.239.255,"50.56.228.0/23 50.57.0.0/17, 50.57.128.0/18, 50.57.192.0/19, 50.56.152.0/21, 50.56.192.0/18, 50.56.160.0/19, 50.57.224.0/20",RACKS-8-13103241331 RACKS-8-NET-4,NET-50-56-228-0-1 NET-50-56-152-0-1,RACKS-8-NET-4 (NET-50-56-152-0-1) NET50 (NET-50-0-0-0-0),Reassigned Direct Allocation,Rackspace Hosting (RACKS-8),2011-10-27 2011-10-27 2011-01-14 2010-03-29,2017-06-09 2011-10-27 2017-09-05 2017-09-12,,https://rdap.arin.net/registry/ip/50.56.228.0 https://rdap.arin.net/registry/entity/C02884243 https://rdap.arin.net/registry/ip/50.56.152.0 https://rdap.arin.net/registry/entity/RACKS-8,RACKS-8,San Antonio Windcrest,TX TX,78229 78218,HANSE157-ARIN IPADM17-ARIN ZR9-ARIN HANSE157-ARIN IPADM17-ARIN ZR9-ARIN,"Hansell, Chris IPADMIN Rackspace, com Hansell, Chris IPADMIN Rackspace, com",+1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000,hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/IPADM17-ARIN https://rdap.arin.net/registry/entity/ZR9-ARIN https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/IPADM17-ARIN https://rdap.arin.net/registry/entity/ZR9-ARIN,HANSE157-ARIN HANSE157-ARIN,"Hansell, Chris Hansell, Chris",+1-210-312-4000 +1-210-312-4000,hostmaster@rackspace.com hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/HANSE157-ARIN,,,,,,ABUSE45-ARIN ABUSE45-ARIN,Abuse Desk Abuse Desk,+1-210-312-4000 +1-210-312-4000,abuse@rackspace.com abuse@rackspace.com,https://rdap.arin.net/registry/entity/ABUSE45-ARIN https://rdap.arin.net/registry/entity/ABUSE45-ARIN,,,,,,,,,,,,,,,,,,Rackspace Backbone (C02884243),Rackspace Backbone,,,,,,,,,,,,
50.56.230.0,,,,,,,US,,,,,,,,1 Fanatical Place,,,,,,,,vpn,,,,,,,,,,Rackspace Hosting,,,,,,https://www.arin.net/resources/registry/whois/tou/ https://www.arin.net/resources/registry/whois/tou/,50.56.152.0 - 50.57.239.255,"50.57.0.0/17, 50.57.128.0/18, 50.57.192.0/19, 50.56.152.0/21, 50.56.192.0/18, 50.56.160.0/19, 50.57.224.0/20",RACKS-8-NET-4,NET-50-56-152-0-1,NET50 (NET-50-0-0-0-0),Direct Allocation,Rackspace Hosting (RACKS-8),2011-01-14 2010-03-29,2017-09-05 2017-09-12,,https://rdap.arin.net/registry/ip/50.56.152.0 https://rdap.arin.net/registry/entity/RACKS-8,RACKS-8,Windcrest,TX,78218,HANSE157-ARIN IPADM17-ARIN ZR9-ARIN,"Hansell, Chris IPADMIN Rackspace, com",+1-210-312-4000 +1-210-312-4000 +1-210-312-4000,hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/IPADM17-ARIN https://rdap.arin.net/registry/entity/ZR9-ARIN,HANSE157-ARIN,"Hansell, Chris",+1-210-312-4000,hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/HANSE157-ARIN,,,,,,ABUSE45-ARIN,Abuse Desk,+1-210-312-4000,abuse@rackspace.com,https://rdap.arin.net/registry/entity/ABUSE45-ARIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.57.0.0,,,,,,,US US,,,,,,,,1 Fanatical Place 9725 Datapoint,,,,,,,,vpn,,,,,,,,,,Rackspace Hosting,,,,,,https://www.arin.net/resources/registry/whois/tou/ https://www.arin.net/resources/registry/whois/tou/,50.56.152.0 - 50.57.239.255 50.57.0.0 - 50.57.0.31,"50.57.0.0/17, 50.57.128.0/18, 50.57.192.0/19, 50.56.152.0/21, 50.56.192.0/18, 50.56.160.0/19, 50.57.224.0/20 50.57.0.0/27",RACKS-8-NET-4 RACKS-8-1308339131691802,NET-50-56-152-0-1 NET-50-57-0-0-1,NET50 (NET-50-0-0-0-0) RACKS-8-NET-4 (NET-50-56-152-0-1),Direct Allocation Reassigned,Rackspace Hosting (RACKS-8),2011-01-14 2010-03-29 2011-06-17 2011-06-17,2017-09-05 2017-09-12 2017-06-09 2011-06-17,,https://rdap.arin.net/registry/ip/50.56.152.0 https://rdap.arin.net/registry/entity/RACKS-8 https://rdap.arin.net/registry/ip/50.57.0.0 https://rdap.arin.net/registry/entity/C02781647,RACKS-8,Windcrest San Antonio,TX TX,78218 78225,HANSE157-ARIN IPADM17-ARIN ZR9-ARIN HANSE157-ARIN IPADM17-ARIN ZR9-ARIN,"Hansell, Chris IPADMIN Rackspace, com Hansell, Chris IPADMIN Rackspace, com",+1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000 +1-210-312-4000,hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/IPADM17-ARIN https://rdap.arin.net/registry/entity/ZR9-ARIN https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/IPADM17-ARIN https://rdap.arin.net/registry/entity/ZR9-ARIN,HANSE157-ARIN HANSE157-ARIN,"Hansell, Chris Hansell, Chris",+1-210-312-4000 +1-210-312-4000,hostmaster@rackspace.com hostmaster@rackspace.com,https://rdap.arin.net/registry/entity/HANSE157-ARIN https://rdap.arin.net/registry/entity/HANSE157-ARIN,,,,,,ABUSE45-ARIN ABUSE45-ARIN,Abuse Desk Abuse Desk,+1-210-312-4000 +1-210-312-4000,abuse@rackspace.com abuse@rackspace.com,https://rdap.arin.net/registry/entity/ABUSE45-ARIN https://rdap.arin.net/registry/entity/ABUSE45-ARIN,,,,,,,,,,,,,,,,,,Webmail ORD1b (C02781647),Webmail ORD1b,,,,,,,,,,,,
50.62.0.0,,,,,,,US,,,,,,,,14455 N Hayden Road Suite 226,,,,,,,,vpn,,,,,,,,,,"GoDaddy.com, LLC",,,,,,https://www.arin.net/resources/registry/whois/tou/ https://www.arin.net/resources/registry/whois/tou/,50.62.0.0 - 50.63.255.255,50.62.0.0/15,GO-DADDY-COM-LLC,NET-50-62-0-0-1,NET50 (NET-50-0-0-0-0),Direct Allocation,"GoDaddy.com, LLC (GODAD)",2011-02-02 2007-06-01,2014-02-25 2014-09-10,Please send abuse complaints to abuse@godaddy.com Please send abuse complaints to abuse@godaddy.com,https://rdap.arin.net/registry/ip/50.62.0.0 https://rdap.arin.net/registry/entity/GODAD,GODAD,Scottsdale,AZ,85260,NOC124-ARIN,Network Operations Center,+1-480-505-8809,noc@godaddy.com,https://rdap.arin.net/registry/entity/NOC124-ARIN,NOC124-ARIN,Network Operations Center,+1-480-505-8809,noc@godaddy.com,https://rdap.arin.net/registry/entity/NOC124-ARIN,,,,,,ABUSE51-ARIN,Abuse Department,+1-480-624-2505,abuse@godaddy.com,https://rdap.arin.net/registry/entity/ABUSE51-ARIN,AS26496,,NOC124-ARIN,Network Operations Center,+1-480-505-8809,noc@godaddy.com,https://rdap.arin.net/registry/entity/NOC124-ARIN,ABUSE51-ARIN,Abuse Department,+1-480-624-2505,abuse@godaddy.com,https://rdap.arin.net/registry/entity/ABUSE51-ARIN,NOC124-ARIN,Network Operations Center,+1-480-505-8809,noc@godaddy.com,https://rdap.arin.net/registry/entity/NOC124-ARIN,,,,,,,,,,,,,,
5.62.56.96,5.62.56.96 - 5.62.56.99,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Fiji, Nadi AVAST cloud PoP Sunnyvale http://www.avast.com",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,FJ,,PRIVAX-MNT PRIVAX-MNT ASW-MNT,,ASSIGNED PA,2017-04-12T11:42:08Z 2019-01-23T16:48:30Z 2019-08-02T11:57:18Z,RIPE RIPE # Filtered RIPE,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:42:08Z 2013-04-24T09:43:26Z 2019-08-02T11:57:18Z,5.62.56.0/24,AS198605,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.56.104,5.62.56.104 - 5.62.56.107,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Guadeloupe, Le Gosier AVAST cloud PoP Sunnyvale http://www.avast.com",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,GP,,PRIVAX-MNT PRIVAX-MNT ASW-MNT,,ASSIGNED PA,2017-04-12T11:42:08Z 2019-01-23T16:48:30Z 2019-08-02T11:57:18Z,RIPE RIPE # Filtered RIPE,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:42:08Z 2013-04-24T09:43:26Z 2019-08-02T11:57:18Z,5.62.56.0/24,AS198605,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.56.132,5.62.56.132 - 5.62.56.135,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Kiribati, Umwa Village AVAST cloud PoP Sunnyvale http://www.avast.com",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,KI,,PRIVAX-MNT PRIVAX-MNT ASW-MNT,,ASSIGNED PA,2017-04-12T11:42:08Z 2019-01-23T16:48:30Z 2019-08-02T11:57:18Z,RIPE RIPE # Filtered RIPE,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:42:08Z 2013-04-24T09:43:26Z 2019-08-02T11:57:18Z,5.62.56.0/24,AS198605,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.56.152,5.62.56.152 - 5.62.56.155,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Niue, Alofi AVAST cloud PoP Sunnyvale http://www.avast.com",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,NU,,PRIVAX-MNT PRIVAX-MNT ASW-MNT,,ASSIGNED PA,2017-04-12T11:42:09Z 2019-01-23T16:48:30Z 2019-08-02T11:57:18Z,RIPE RIPE # Filtered RIPE,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:42:09Z 2013-04-24T09:43:26Z 2019-08-02T11:57:18Z,5.62.56.0/24,AS198605,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.56.176,5.62.56.176 - 5.62.56.179,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Paraguay, Boqueron AVAST cloud PoP Sunnyvale http://www.avast.com",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,PY,,PRIVAX-MNT PRIVAX-MNT ASW-MNT,,ASSIGNED PA,2017-04-12T11:42:09Z 2019-01-23T16:48:30Z 2019-08-02T11:57:18Z,RIPE RIPE # Filtered RIPE,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:42:09Z 2013-04-24T09:43:26Z 2019-08-02T11:57:18Z,5.62.56.0/24,AS198605,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.56.196,5.62.56.196 - 5.62.56.199,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Saint Kitts and Nevis, Basseterre AVAST cloud PoP Sunnyvale http://www.avast.com",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,KN,,PRIVAX-MNT PRIVAX-MNT ASW-MNT,,ASSIGNED PA,2017-04-12T11:42:10Z 2019-01-23T16:48:30Z 2019-08-02T11:57:18Z,RIPE RIPE # Filtered RIPE,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:42:10Z 2013-04-24T09:43:26Z 2019-08-02T11:57:18Z,5.62.56.0/24,AS198605,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.57.76,5.62.57.76 - 5.62.57.79,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP USA, South Dakota, Sioux Falls AVAST cloud PoP Sunnyvale http://www.avast.com",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,US,,PRIVAX-MNT PRIVAX-MNT ASW-MNT,,ASSIGNED PA,2017-04-12T11:42:12Z 2019-01-23T16:48:30Z 2019-08-02T11:57:52Z,RIPE RIPE # Filtered RIPE,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:42:12Z 2013-04-24T09:43:26Z 2019-08-02T11:57:52Z,5.62.57.0/24,AS198605,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.58.140,5.62.58.140 - 5.62.58.143,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Nicaragua, Managua",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,NI,,PRIVAX-MNT PRIVAX-MNT,,ASSIGNED PA,2017-04-12T11:46:37Z 2019-01-23T16:48:30Z,RIPE RIPE # Filtered,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:46:37Z 2013-04-24T09:43:26Z,,,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.58.168,5.62.58.168 - 5.62.58.171,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP Puerto Rico, San Juan",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,PR,,PRIVAX-MNT PRIVAX-MNT,,ASSIGNED PA,2017-04-12T11:46:38Z 2019-01-23T16:48:30Z,RIPE RIPE # Filtered,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:46:38Z 2013-04-24T09:43:26Z,,,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.58.248,5.62.58.248 - 5.62.58.251,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP USA, Idaho, Idaho Falls",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,US,,PRIVAX-MNT PRIVAX-MNT,,ASSIGNED PA,2017-04-12T11:46:39Z 2019-01-23T16:48:30Z,RIPE RIPE # Filtered,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:46:39Z 2013-04-24T09:43:26Z,,,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.59.0,5.62.59.0 - 5.62.59.3,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP USA, Kentucky, Louisville",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,US,,PRIVAX-MNT PRIVAX-MNT,,ASSIGNED PA,2017-04-12T11:46:39Z 2019-01-23T16:48:30Z,RIPE RIPE # Filtered,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:46:39Z 2013-04-24T09:43:26Z,,,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.59.8,5.62.59.8 - 5.62.59.11,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP USA, Maine, Bath",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,US,,PRIVAX-MNT PRIVAX-MNT,,ASSIGNED PA,2017-04-12T11:46:39Z 2019-01-23T16:48:30Z,RIPE RIPE # Filtered,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:46:39Z 2013-04-24T09:43:26Z,,,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.59.24,5.62.59.24 - 5.62.59.27,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP USA, Nebraska, Omaha",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,US,,PRIVAX-MNT PRIVAX-MNT,,ASSIGNED PA,2017-04-12T11:46:40Z 2019-01-23T16:48:30Z,RIPE RIPE # Filtered,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:46:40Z 2013-04-24T09:43:26Z,,,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62.59.40,5.62.59.40 - 5.62.59.43,UK-PRIVAX-20120608,"AVAST Software s.r.o. PoP USA, North Dakota, Grand Forks",PRIV-RIPE DEEE-RIPE,PRIV-RIPE DEEE-RIPE,,US,,PRIVAX-MNT PRIVAX-MNT,,ASSIGNED PA,2017-04-12T11:46:40Z 2019-01-23T16:48:30Z,RIPE RIPE # Filtered,,"7th Floor, 110 High Holborn, London WC1V 6JS",,reportabuse@privax.com,,Privax LTD,,,PRIV-RIPE,vpn,,,this output has been filtered.,2017-04-12T11:46:40Z 2013-04-24T09:43:26Z,,,,,,,,,,,ASW-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
